speciesCode,comName,sciName,locId,locName,obsDt,howMany,lat,lng,obsValid,obsReviewed,locationPrivate,subId
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L2474211,Valle Las Chinas,2022-04-04 08:58,9.0,-50.8507551,-72.4911118,True,False,False,S107339526
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L18401177,"Torres de Paine, Magallanes y la Antártica Chilena, CL (-50.992, -72.9)",2022-04-05 16:03,2.0,-50.9922667,-72.8997908,True,False,True,S106440612
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L3568067,PN Torres del Paine--Refugio Chileno,2022-04-06 14:11,2.0,-50.9572238,-72.9107532,True,False,False,S106440492
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L18400628,"Piscicultura Las Garzas, San Clemente, Maule, CL (-35.788, -70.992)",2022-04-07 09:49,1.0,-35.7883695,-70.9916898,True,False,True,S106455651
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L602371,"Valle del Lluta, Las Colcas (5 k desde salida de Arica)",2022-04-08 16:28,1.0,-18.40582,-70.2524185,True,False,True,S106552284
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L9609120,"Antofagasta, Región de Antofagasta, CL (-23,761, -70,459)",2022-04-09 13:40,4.0,-23.7609734,-70.4590412,True,False,True,S107066149
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L504548,Estero Mantagua,2022-04-09 10:09,1.0,-32.8844165,-71.5067482,True,True,False,S106618478
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L7658585,"02555 Santa Rita, Antofagasta, Región de Antofagasta, CL (-23.699, -70.413)",2022-04-10 17:06,2.0,-23.6986304,-70.4133125,True,False,True,S106776867
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L504548,Estero Mantagua,2022-04-10 11:45,1.0,-32.8844165,-71.5067482,True,True,False,S106736204
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L13597216,SN Humedal Río Maipo--Pajonal y lagunas estacionales,2022-04-12 09:13,1.0,-33.6255746,-71.6253229,True,True,False,S106872742
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L668852,Río Lluta--Desembocadura,2022-04-13 16:13,1.0,-18.4165392,-70.3224081,True,False,False,S106987131
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L3016701,Llanquihue--Humedal Las Ranas,2022-04-14 16:25,2.0,-41.262477,-73.0065,True,False,False,S107055855
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L18504560,"676 Copacabana, Arica, Arica y Parinacota, CL (-18.492, -70.328)",2022-04-14 14:34,1.0,-18.4922113,-70.3284471,True,False,True,S107036268
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L18532827,"Sendero Volcán Casablanca, Los Lagos, CL (-40.772, -72.171)",2022-04-15 17:36,6.0,-40.771525,-72.1705392,True,False,True,S107186943
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L6968952,Pampa Jardín Oriente,2022-04-15 16:52,1.0,-41.438494,-72.922582,True,False,False,S107134673
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L14074954,Laguna El Cuarzo,2022-04-16 17:18,6.0,-38.0622302,-72.9770849,True,False,False,S107257755
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L3497551,Estancia Olga Teresa,2022-04-17 19:05,1.0,-52.7355021,-71.3722944,True,False,False,S107338347
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L1151436,Socoroma,2022-04-18 13:55,1.0,-18.2642703,-69.6022403,True,False,False,S107400446
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L18678799,"720 Panamericana Norte, Chaca, Arica y Parinacota, CL (-18.79, -70.176)",2022-04-19 17:26,2.0,-18.7898444,-70.1758793,True,False,True,S107974786
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L10140471,"Villa Parque Austral, Osorno, Región de los Lagos, CL (-40.586, -73.113)",2022-04-20 17:49,1.0,-40.585844,-73.1131572,True,False,True,S107570533
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L9851416,Centro de Humedales Río Cruces,2022-04-20 16:20,1.0,-39.7948417,-73.2527175,True,False,False,S107560621
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L18618417,Laguna Pollolla,2022-04-21 16:00,7.0,-46.2796867,-71.7343346,True,False,True,S107653527
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L12354188,"Río Mapocho--Puente (-33.428, -70.624)",2022-04-22 17:48,1.0,-33.4284158,-70.6238515,True,False,True,S107728776
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L10023907,HOTEL APACHETA,2022-04-23 16:00,1.0,-18.4920432,-70.3280997,True,False,True,S108579642
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L18676944,"Playa Hotel Apacheta, Arica",2022-04-24 13:07,1.0,-18.4923818,-70.3283681,True,False,True,S107963827
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L940378,Museo de Azapa,2022-04-26 19:03,1.0,-18.5157287,-70.1809323,True,False,False,S108161609
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L572344,Río Aconcagua--Desembocadura Humedal Urbano,2022-04-27 10:11,1.0,-32.917422,-71.5067911,True,False,False,S108209951
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L570165,Reñaca--Montemar,2022-04-28 14:37,1.0,-32.9576713,-71.5500712,True,False,False,S108307810
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L572344,Río Aconcagua--Desembocadura Humedal Urbano,2022-04-29 16:00,1.0,-32.917422,-71.5067911,True,False,False,S108441557
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L4612346,Parque Canelo,2022-04-30 18:39,1.0,-33.3672554,-71.68769,True,False,False,S108530308
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L8386756,Tunga Norte--Llanos,2022-05-01 17:33,1.0,-31.6112183,-71.3820233,True,False,False,S108654540
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L691243,Río Andalien--Desembocadura,2022-05-02 16:21,4.0,-36.7418086,-73.0162556,True,False,False,S108760095
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L3188337,Complejo Fronterizo Pehuenche,2022-05-03 14:15,1.0,-36.0066871,-70.5587643,True,False,False,S108902905
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L5114227,El Quisco--Quebrada las Petras,2022-05-04 14:03,3.0,-33.369826,-71.693201,True,False,False,S108930987
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L10955537,"Barros Arana, Osorno, Los Lagos, CL (-40.582, -73.122)",2022-05-05 17:11,3.0,-40.5817467,-73.1216496,True,False,True,S109052115
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L10140471,"Villa Parque Austral, Osorno, Región de los Lagos, CL (-40.586, -73.113)",2022-05-06 16:59,4.0,-40.585844,-73.1131572,True,False,True,S109146451
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L18949095,"D-55, Monte Patria, Coquimbo, CL (-30.703, -71.009)",2022-05-07 21:59,,-30.7028734,-71.0091434,True,False,True,S109518461
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L10140471,"Villa Parque Austral, Osorno, Región de los Lagos, CL (-40.586, -73.113)",2022-05-08 17:17,2.0,-40.585844,-73.1131572,True,False,True,S109403173
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L6045976,Parque Chuyaca,2022-05-09 17:28,1.0,-40.5747501,-73.1033278,True,False,False,S109497765
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L6118531,Muelle Vergara,2022-05-10 17:26,1.0,-33.0114891,-71.554294,True,False,False,S109622836
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L9389094,SN Laguna Conchalí,2022-05-11 19:10,2.0,-31.8802544,-71.4967918,True,False,True,S110425793
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L4777617,Osorno,2022-05-12 17:48,3.0,-40.5724194,-73.1359863,True,False,False,S109814854
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L19090685,"Volcán Planchón, Curicó (-34.969, -71.225)",2022-05-13 17:10,1.0,-34.9690137,-71.2253964,True,False,True,S110314620
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L5373544,Humedal La Cebada,2022-05-14 17:55,1.0,-30.9759753,-71.6457821,True,False,False,S110125394
spetyr1,Spectacled Tyrant,Hymenops perspicillatus,L570658,SN Laguna Batuco,2022-05-14 17:15,1.0,-33.2064427,-70.8279133,True,True,False,S110125351
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L10140471,"Villa Parque Austral, Osorno, Región de los Lagos, CL (-40.586, -73.113)",2022-05-15 17:12,3.0,-40.585844,-73.1131572,True,False,True,S110291513
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L5050511,Valle del Río Camarones--Campos de alfalfa,2022-05-16 17:24,30.0,-19.1141103,-70.1313972,True,False,False,S110522069
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L4777617,Osorno,2022-05-17 17:57,1.0,-40.5724194,-73.1359863,True,False,False,S110521510
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L18966735,Faro Cabo Carranza,2022-05-18 16:50,4.0,-35.5608328,-72.6174504,True,False,False,S110625829
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L8833998,Quilpué--Tranque Recreo,2022-05-19 17:00,,-33.0849436,-71.3789356,True,False,False,S110916359
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L4777617,Osorno,2022-05-20 17:43,1.0,-40.5724194,-73.1359863,True,False,False,S110783452
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L19198542,Lyon3231,2022-05-21 17:48,2.0,-33.4511532,-70.6026052,True,False,True,S110890979
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L718040,Mejillones--Playa,2022-05-22 18:00,2.0,-23.0910425,-70.4216874,True,False,False,S111027939
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L19438668,Chamonate--Tranque Canal Toledo,2022-05-23 17:40,15.0,-27.3014857,-70.4321389,True,False,False,S111118008
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L1048923,Molinos,2022-05-24 15:33,35.0,-18.3821935,-69.9457765,True,False,False,S111220762
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L19270770,"1407 Avenida Borde Laguna, Valparaíso, Valparaíso, CL (-33.142, -71.574)",2022-05-25 13:31,1.0,-33.1422725,-71.5739338,True,False,True,S111262060
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L505166,Estero Quebrada Honda--Desembocadura,2022-05-26 16:51,30.0,-35.4108434,-72.4912262,True,False,False,S111827629
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L951719,Borde costero Punta de Piedra,2022-05-27 13:48,2.0,-32.893642,-71.5084004,True,False,False,S111424628
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L10140471,"Villa Parque Austral, Osorno, Región de los Lagos, CL (-40.586, -73.113)",2022-05-28 17:24,1.0,-40.585844,-73.1131572,True,False,True,S111536843
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L18590516,"Zenteno y Las Verbenas, Osorno CL-Los Lagos",2022-05-29 17:33,1.0,-40.589074,-73.118008,True,False,True,S111653749
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L4777617,Osorno,2022-05-30 17:54,1.0,-40.5724194,-73.1359863,True,False,False,S111772359
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L18590516,"Zenteno y Las Verbenas, Osorno CL-Los Lagos",2022-05-31 17:16,8.0,-40.589074,-73.118008,True,False,True,S111840759
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L19412748,"2491590, Quintero CL-Valparaíso (-32.8006,-71.5393)",2022-06-01 22:50,1.0,-32.800551,-71.539298,True,False,True,S111924342
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L4777617,Osorno,2022-06-02 17:08,2.0,-40.5724194,-73.1359863,True,False,False,S111983876
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L10140471,"Villa Parque Austral, Osorno, Región de los Lagos, CL (-40.586, -73.113)",2022-06-03 17:23,1.0,-40.585844,-73.1131572,True,False,True,S112056830
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L16351929,"Río Negro Desembocadura, Chaitén Urbano.",2022-06-04 15:36,13.0,-42.9371183,-72.7221245,True,False,False,S112139933
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L21855655,Dichato--Playa,2022-06-05 17:00,1.0,-36.5461688,-72.9370181,True,False,False,S162727116
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L7863321,Parque IV Centenario,2022-06-06 13:24,1.0,-40.5690227,-73.1381274,True,False,False,S112319926
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L7333049,Quebrada de Peñuelas--Poniente,2022-06-07 17:00,1.0,-29.9496093,-71.2721516,True,False,False,S112403344
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L3914417,Parque Uruguay,2022-06-08 17:16,2.0,-33.4220439,-70.6155213,True,False,False,S112474739
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L4777617,Osorno,2022-06-09 16:44,1.0,-40.5724194,-73.1359863,True,False,False,S112555814
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L19090685,"Volcán Planchón, Curicó (-34.969, -71.225)",2022-06-10 17:49,1.0,-34.9690137,-71.2253964,True,False,True,S113063479
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L19090685,"Volcán Planchón, Curicó (-34.969, -71.225)",2022-06-11 17:30,1.0,-34.9690137,-71.2253964,True,False,True,S113063533
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L8386756,Tunga Norte--Llanos,2022-06-12 17:36,3.0,-31.6112183,-71.3820233,True,False,False,S112809544
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L570165,Reñaca--Montemar,2022-06-13 14:51,1.0,-32.9576713,-71.5500712,True,False,False,S112897189
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L488811,Río Chamiza--Desembocadura,2022-06-14 16:43,5.0,-41.4988068,-72.844162,True,False,False,S112963645
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L4777617,Osorno,2022-06-15 16:54,2.0,-40.5724194,-73.1359863,True,False,False,S113014168
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L4777617,Osorno,2022-06-16 16:01,1.0,-40.5724194,-73.1359863,True,False,False,S113074919
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L683071,Playa La Lisera,2022-06-17 18:20,1.0,-18.4933642,-70.3262115,True,False,False,S116543590
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L4845492,Cerrillos de Tamaya--Embalse San Antonio,2022-06-18 16:18,2.0,-30.584681,-71.4056203,True,False,False,S113222936
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L6498733,Penco--Playa,2022-06-19 16:38,8.0,-36.7374053,-73.0007064,True,False,False,S113407258
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L651260,Playa las Salinas,2022-06-20 16:49,1.0,-32.9890611,-71.5469223,True,False,False,S113382733
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L6264542,Caleta Vítor--Miramar,2022-06-21 17:16,1.0,-18.7483729,-70.3467267,True,False,False,S113636397
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L19355649,"Vía sin nombre, Valdivia, Los Ríos, CL (-39.795, -73.248)",2022-06-22 17:48,5.0,-39.7946885,-73.2482079,True,False,True,S113565394
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L9252905,Parque Luis Ebel,2022-06-23 16:50,2.0,-41.4627579,-72.9020613,True,False,False,S113628659
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L11851412,Quirihue,2022-06-24 17:12,2.0,-33.454064,-70.612498,True,False,True,S113698284
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L19870764,"4851319, Carahue CL-La Araucanía -38.72487, -73.44989",2022-06-25 17:19,1.0,-38.724872,-73.449894,True,False,True,S113942719
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L7377275,Carelmapu--Mar Brava,2022-06-26 16:57,1.0,-41.7412331,-73.7350282,True,False,False,S113853402
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L570658,SN Laguna Batuco,2022-06-27 15:05,,-33.2064427,-70.8279133,True,False,False,S113941281
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L673642,Río Elqui--Desembocadura,2022-06-28 14:02,3.0,-29.8933968,-71.2727094,True,False,False,S114012458
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L9252905,Parque Luis Ebel,2022-06-29 15:44,2.0,-41.4627579,-72.9020613,True,False,False,S114053245
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L7964305,Chamiza--Humedal,2022-06-30 11:26,2.0,-41.498,-72.856,True,False,False,S114116257
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L602414,Acantilados de la Quirilluca,2022-07-01 14:38,1.0,-32.6874981,-71.4494133,True,False,False,S114172881
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L19945124,Mirador frente al faro,2022-07-02 17:58,8.0,-29.934516,-71.33825,True,False,True,S114260897
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L16672499,Punta Itata,2022-07-03 16:02,1.0,-22.9333438,-70.3074437,True,False,False,S114340325
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L20045930,Alfalfal camino a Molinos,2022-07-04 16:02,25.0,-18.3886935,-69.9503823,True,False,True,S114678834
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L5903098,Valle del Río Camarones--Camarones,2022-07-05 13:33,67.0,-19.0077761,-69.8589975,True,False,False,S114679201
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L4777617,Osorno,2022-07-06 17:25,1.0,-40.5724194,-73.1359863,True,False,False,S114553875
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L20025292,"1700320, La Serena CL-Coquimbo -29.96000, -71.10294",2022-07-07 12:12,6.0,-29.960004,-71.102941,True,False,True,S114594110
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L20041016,"Maullín, Los Lagos, CL (-41.744, -73.744) Chocoi",2022-07-08 12:00,22.0,-41.7441905,-73.7440714,True,False,True,S114659155
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L19018125,"Casa de Felipe , Tacamó -40.63003, -73.04626",2022-07-09 16:32,3.0,-40.630028,-73.046262,True,False,True,S114742310
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L10140471,"Villa Parque Austral, Osorno, Región de los Lagos, CL (-40.586, -73.113)",2022-07-10 17:13,1.0,-40.585844,-73.1131572,True,False,True,S114823666
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L807764,Las Quemas Altas,2022-07-11 14:33,21.0,-40.6284479,-73.117919,True,False,False,S114881841
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L10140471,"Villa Parque Austral, Osorno, Región de los Lagos, CL (-40.586, -73.113)",2022-07-12 17:56,2.0,-40.585844,-73.1131572,True,False,True,S114948284
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L7863321,Parque IV Centenario,2022-07-13 15:29,1.0,-40.5690227,-73.1381274,True,False,False,S114996499
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L807764,Las Quemas Altas,2022-07-14 17:07,94.0,-40.6284479,-73.117919,True,False,False,S115071141
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L4263661,PN Chiloé--Humedal Chanquín,2022-07-15 17:06,7.0,-42.5870715,-74.1284131,True,False,False,S115137481
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L570658,SN Laguna Batuco,2022-07-16 17:24,13.0,-33.2064427,-70.8279133,True,False,False,S115220428
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L15595235,Estero Zamorano--altura pastizal,2022-07-17 17:18,15.0,-34.4481193,-71.0792654,True,False,False,S115281763
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L20200610,Embalse Pailimo,2022-07-18 10:30,6.0,-34.2837618,-71.8073062,True,False,True,S115344699
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L3914417,Parque Uruguay,2022-07-19 16:46,1.0,-33.4220439,-70.6155213,True,False,False,S115395327
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L18880521,"Auto selected -30.10120, -71.22349",2022-07-20 15:37,2.0,-30.101198,-71.223488,True,False,True,S115446667
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L20263235,"A-345, Camarones, Arica y Parinacota, CL (-19.008, -69.818)",2022-07-21 14:15,5.0,-19.008085,-69.8178792,True,False,True,S115617781
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L19224226,Bosque Camino Norte,2022-07-22 16:30,1.0,-33.3072274,-70.6557716,True,False,False,S115635729
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L1313722,Laguna Batuco - Sector Monolíto,2022-07-23 16:15,8.0,-33.2037424,-70.8283639,True,False,True,S115639551
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L960027,Huentelauquén--Llanos,2022-07-24 17:00,2.0,-31.5894299,-71.557517,True,False,False,S115748350
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L19466624,"1276 Dieciocho de Septiembre, Osorno, Los Lagos, CL (-40.585, -73.115)",2022-07-25 15:56,2.0,-40.5850287,-73.1154373,True,False,True,S115751330
dafgrt1,Dark-faced Ground-Tyrant,Muscisaxicola maclovianus,L3200878,Playa Salinas,2022-07-26 12:33,1.0,-31.6159455,-71.5647454,True,False,False,S115797289
